Keywords searched,Job title,Date parsed,Company name,Location,Occupation,Job rank,Content,Date published
Data Architect,Global Master Data Cleansing Manager (m/f),2019-11-16,Datalynx AG,Basel,100%,Position with responsibilities,"For our client, located in Basel, we are looking for aGlobal Master Data Cleansing Manager (m/f)Global Master Data Cleansing Manager (m/f)  For our client, a well-known pharmaceutical company located in Basel, we are looking for an ambitious Global Master Data Cleansing Manager (m/f). Backround We are looking for a Global Master Data Cleansing Manager (Master Data Migration Preparation) for the Aspire Program. You are responsible for driving, the creation and implementation of strategies for data cleansing and data transition scenarios (old/new data models, data sources) and alignment of timelines with all master data streams within the ASPIRE program. General information Start date: 01.01.2020Latest start date: 01.03.2020End date: 31.12.2020Extension: long-term project, extension possibleWork load: 100%Work location: KaiseraugstRemote: possible as an exceptionTravel: 30 - 40% Tasks & Responsibilities  Lead the definition of strategies and approach for data cleansing to enable the migration Collaborate closely on the data migration strategy with business streams, IT migration lead and System Integrator Coordinate with the local Data readiness Manager(s) in the different global location Align local data clean up and local readiness to ensure preparation is completed Ensure the continuity of Data Cleansing activities together with the Information Architect and streams Track and monitor all Data clean up related activities with corresponding reporting Coordination of the creation of specifications for data clean-up for migration activities with the System Integrator Responsible for the planning of all data cleanup related activities within the agreed timelines of overall Project/rollout planning  Must Haves  10+ years of hands on experience in delivering data clean-up activities, preferably in Pharma/healthcare industry Expert knowledge in master data life cycle management Proven track record of introducing and delivering innovative solutions in the Data cleansing area with the ability to manage demanding timelines and operate in a complex environment Project Management experience in global and virtual teams Experience in managing stakeholder partnerships, focusing on the fundamentals of reliability / credibility Good knowledge of SAP MDG, S/4 HANA. Solution Manager is a plus Experience in managing stakeholder partnerships, focusing on the fundamentals of reliability and credibility C-level fluency in English is a must  We are able to offer you diversified responsibilities in a professional and dynamic international team, performance-matched benefits, and a friendly work environment.   * * * We look forward to receiving your online application with your CV.   For any questions please do not hesitate to contact us. Contact Jan Schmitz-Elsen Talent Acquisition Consultant +41 61 500 01 74   jan.schmitz@datalynx.ch     Find more vacancy at: www.datalynx.com Datalynx AG
Frau Cedrine Hafner
Recruiter
Steinengraben 22
4051 Basel
+41615000171Display original ad",14.11.2019
Data Architect,Data Platform Business Architect,2019-11-16,Cognizant Technology Solutions AG,Zürich,100%,Position with responsibilities,"The Cognizant Digital Business - Analytics and Information Management (CDB-AIM) practice is one of the biggest horizontals within Cognizant with a team of 25000+ practitioners globally. The unit delivers data science, analytical (advanced, social and digital) and core business intelligence (data warehousing, data management, enterprise reporting) services and solutions to its global clientele. The CDB-AIM team delivers to engagements spanning the entire service spectrum (high-end advisory / consultative / ideation, architectural, design & build, testing, production support) and across technologies and platforms. Whether through analytical models, systems & data integration or data analytics and strategic consulting, the team helps derive business value and drive decisions for client businesses. The practice, well established in the US and growing in Europe is looking for practitioners to help deliver to its commitments to its clients in Zurich.  Data Platform Business ArchitectResponsibilities: · Expected to contribute and write requirement and do data analysis for Enterprise level with Financial Data warehouse in NO SQL/ Mark logic.· Responsible for data analysis of various RAW format from upstream and downstream and come up with specifications.· Responsible for financial client reporting related Business Analysis and Requirements Gathering – Data Modeling, Requirement Specifications, Interface Specifications, Screen Mockups.· Data Mastering (Golden Copy), Data Normalization/De Normalization, Data Scrubbing and Data Transforming.· Investigation and GAP analysis of prod issue/clarification to It and business team.· Responsible to work with It team on specification and work Item Delivery.. Etc... Your profile: · Data Warehouse (NoSQL) setup and ETL implementation using MarkLogic DataHub Framework using XQuery module, Optic API , Reporting and Performance Optimization, RDF Triples.· 8 to 10 years development and delivery expertise in handling ETL process in multiple data base platform Oracle, Informatica Powercenter , DataHub framemwork, familiarity with Workflow, Rules Engine, and automated testing utilities; exposure to data security and encryption in financial industry.· Mark logic integration experience of mark logic with other tool set like Spark, Scala, Qlik, Nifi etc.· Proven Data Management experience using Markit EDM CADIS.· NoSQL based Entity Modelling – Migrating Relational Data Model to NOSQL Semantic Data Model.· Data Analytics by using Big Data Platform preferably Hadoop, Integration of MarkLogic & Hadoop as Tiered Storage.· Data Migration from Oracle and MS SQL Server to MarkLogic for large volume of data.· Multiple years of experience in financial industry experience in Data Science using Cython/Python/R   About Cognizant:Cognizant (NASDAQ-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 230 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @Cognizant.Cognizant Technology Solutions AG
Mr Eric Valentin
Corporate recruiter
Hohlstrasse 560
8803 zürich",23.10.2019
Data Architect,ICT Architect Data Center,2019-11-16,Swisscom (Schweiz) AG,Zürich,100%,Employee,"Du arbeitest in einem Engineering Team für unseren Kunden im Finanzsektor. Hierbei verantwortest du die Konzipierung von ICT-Lösungen im Bereich Data Center.ICT Architect Data CenterFür die globale Netzwerkumgebung eines Kunden aus dem Finanzsektor arbeitest du an neuen Technologien, Produkten und Lösungen. Die Resultate dokumentierst du global in Form von Standards und Blueprints und stellst sie den regionalen Implementation Teams zur Verfügung. Dabei kommunizierst du in Englisch. Des Weiteren arbeitest du an Proof of Concepts für neue Lösungen mit. Bei all deinen Handlungen hast du stets die Auswirkungen auf die interne und externe Kundenzufriedenheit im Blick. Dank deiner kommunikativen Art kommst du gut bei unseren Kunden an und begeisterst sie mit engagiertem Vorgehen sowie mit Ausdauer.Darüber hinaus übernimmst du folgende Aufgaben: Plattformauswahl und Zertifizierung neuer Hardware und Software Releases Dokumentieren und vorantreiben von Standard-Designs und -Prozessen Beratung von und arbeiten mit Service Delivery und Projekt-Teams Technische Kontakte mit Lieferanten Kapazitätsplanung der Infrastruktur   Abschluss (ETH/Uni/FH/HF) in Informatik, Ingenieurwissenschaft oder einer verwandten Disziplin bzw. gleichwertige Berufserfahrung Know-how in ICT-Gesamtlösungen, Architekturen und Netzwerkprodukten Ausgewiesene Expertise in den Bereichen Routing, Switching, Load Balancing, Datacenter Networking (Cisco DNA, Cisco ACI, F5 GTM, F5 LTM) Cisco-Zertifizierungen, vorzugsweise CCIE Eigenverantwortliche und strukturierte Arbeitsweise Effizientes Kommunizieren und Präsentieren auf allen Stufen Sehr gutes Englisch  Loukas 6622Display original ad",31.10.2019
Data Architect,Cloud Site Reliability Engineer,2019-11-16,Stamford Consultants AG,Zürich,100%,Position with responsibilities,,15.11.2019
Data Architect,Cloud Site Reliability Engineer,2019-11-16,The Stamford Group AG,Zürich,100%,Position with responsibilities,"Cloud Site Reliability EngineerJob Description: - Be responsible for all aspects of application production support, deployment and monitoring, as well as thedevelopment of tools to support these activities - Support mission critical applications and associated platforms, ensuring the highest levels of availability,security, performance and stability are maintained at all times - Design and build tools and solutions with a strong bias towards automating as many aspects of support as possiblesuch that manual trivial support activity is reduced or eliminated - Ensure new systems / services deployed can be integrated to existing monitoring and management tools so that theperformance of the service and deviations from normal are easily anticipated and instrumented - Manage Cloud services that span storage, security, networking, and compute cloud capabilities Key deliverables - To ensure production systems run reliably at all times, that availability, performance and business process SLAs aremet or exceeded - Spend 50% of time on tickets and 50 % on improvements that deliver engineering solutions that improveinstrumentation, ease of deployment, service orchestration and other aspects of production support - reduce the burdenof manual work involved as systems and user volumes scale. - Partner with service transition managers / development leads and architects to ensure designs of new applicationsmeet expected standards in relation to Site reliability. Ensure non-functional production support requirements areconsidered early in the lifecycle of all new applications - Manage Azure Portal Dashboard, Policies, Log Analytics, Azure DevOps, Resource Manager, Subscriptions, Graph API,Powershell/cli, Visual Studio Code, Python, JSON template Creation, DevOps and Infra as Code Requirements: - Exceptional development and engineering experience and the ability to apply that knowledge to solve the complexproblem of running applications reliability at scale - Have a blend of skills including sysadmin, security, automation and the ability to code with a deep knowledge ofOperating Systems and Application Source Code, Container Fabrics, Networking, Alerting and Monitoring - Deep knowledge of Azure Resource Manager, Monitor, Alerts, Security Centre, DevOps, RBAC - Deep knowledge of application Source code such as Java/C++/C# - Deep understanding of each service across the full IT lifecycle, and ready to take requests for infrastructureservices, applications, and environments - Design of solutions (Monitoring / process orchestration / capacity management / deployment) that not only scale butcan potentially be leveraged by other parts of the organisation - Hands on experience working in both Agile and DevOps development methodologies - Confident in interacting with developers and deep diving into both Application and Infrastructure code - Willingness to challenge the status quo and introduce new ideas that will remove or reduce manual effort in relationto operating large production systems at scale. Allegis Group Limited operates as an Employment Business and Employment Agency as set out in the Conduct of EmploymentAgencies and Employment Businesses Regulations 2003. It is a company within the Allegis Group network of companies(collectively referred to as ""Allegis Group""). Aerotek, Aston Carter, EASi, TEKsystems, Stamford Consultants and TheStamford Group are Allegis Group brands. If you apply, your personal data will be processed as described in the AllegisGroup Online Privacy Notice available at https://www.allegisgroup.com/en-gb/privacy-notices. To access our Online Privacy Notice, which explains what information we may collect, use, share, and store about you,and describes your rights and choices about this, please go to https://www.allegisgroup.com/en-gb/privacy-notices. We are part of a global network of companies and as a result, the personal data you provide will be shared withinAllegis Group and transferred and processed outside the UK, Switzerland and European Economic Area subject to theprotections described in the Allegis Group Online Privacy Notice. We store personal data in the UK, EEA, Switzerlandand the USA. If you would like to exercise your privacy rights, please visit the ""Contacting Us"" section of our OnlinePrivacy Notice at https://www.allegisgroup.com/en-gb/privacy-notices for details on how to contact us. To protect yourprivacy and security, we may take steps to verify your identity, such as a password and user ID if there is an accountassociated with your request, or identifying information such as your address or date of birth, before proceeding withyour request. If you are resident in the UK, EEA or Switzerland, we will process any access request you make inaccordance with our commitments under the UK Data Protection Act, EU-U.S. Privacy Shield or the Swiss-U.S. PrivacyShield. About TEKsystems: TEKsystems provides technology staffing and services, helping businesses deploy high-calibre IT and communicationsexpertise under a range of delivery options including Staffing Services, Team Services, Global Services, and WorkforceManagement Services. Weve become a billion-dollar services company by continually building on what we do bestblending superior client service with an unrivalled ability to source and manage talent to precise specifications,resulting in successful technology executions. Our offerings address various applications, infrastructure, andcommunications needs including technology deployment services, enterprise software support services, and assetmanagement services. TEKsystems is a division of Allegis Group Limited, a wholly owned subsidiary of Allegis GroupInc., the fourth largest staffing company in the world. Allegis Group Ltd is an Employment Business and Agency.Display original ad",15.11.2019
Data Architect,Lead DevOps & Cloud Architect (f/m/d),2019-11-16,Leica Geosystems AG,Heerbrugg,100%,Employee,"Lead DevOps & Cloud Architect (f/m/d)About Us Our innovative solutions and products are characterised by the highest efficiency and reliability. Help us to improve the future, become part of our team and a global success story. Committed, dynamic and with a passion for precision, we revolutionise the world of measurement and survey. Around the globe, our customers use our smart technologies, and save and edit their data in real-time. You create the software solutions for our high-end products skillfully and enthusiastically from concept phase all the way to design and implementation. Join our team and make your visions come true! This appeals to you - Design and implement the cloud architecture of a modern web platform, including background services- Responsible for the overall cloud architecture and technology stack- Being responsible for designing and implementing a DevOps environment and Cloud Architecture - Define processes for service operation (monitoring, failure handling, ...)- Drive technical concepts and decisions- Setup and maintain the CI/CD pipeline and other automated processes This is you- You are passionate about technology, even in your free-time- At least three years of experience with cloud infrastructure (AWS or Azure) is essential- Experience with cloud architecture (design patterns) and services (IAM, IoT hub, device provisioning, CDN and more)- Experience working with virtualization, containers and tools for container orchestration is a must- You are fluent in one or more scripting languages (e.g. Bash, Python, Powershell). Higher level languages are a plus (e.g. C++, C#)- You have first experience in being the Techlead and no hesitance in making decissions  - You are fluent in English (spoken and written), good spoken German is a plus How can I apply If you are interested in this challenging and varied position, then we look forward to your online application! Due to the privacy policy, we accept applications only via the application form. Leica Geosystems AG Heinrich Wild Strasse CH-9435 Heerbrugg Job-ID: 88xojo5qSabrina JarosikDisplay original ad",12.11.2019
Data Architect,Cloud Data Architect mit einem Flair für AI / Zürich oder Bern,2019-11-16,ti&m AG,Zürich,100%,Employee,"ti&m steht für technology, innovation & management. Wir sind Marktführer für Digitalisierungs- und Security-Produkte sowie Innovationsprojekte in der Schweiz und in den Finanzzentren der EU. Dabei…Cloud Data Architect mit einem Flair für AI  ti&m steht für technology, innovation & management. Wir sind Marktführer für Digitalisierungs- und Security-Produkte sowie Innovationsprojekte in der Schweiz und in den Finanzzentren der EU. Dabei integrieren wir für unsere anspruchsvollen Kunden vertikal die gesamte IT-Wertschöpfungskette. In unseren Niederlassungen in Zürich, Bern und Frankfurt am Main beschäftigen wir aktuell über 300 exzellente Ingenieure, Designer und Berater. Und weitere Niederlassungen in Europa werden folgen. Die Grundlage unseres Wachstums sind unsere Stärken und unsere Werte: Mut, Ideenreichtum, Agilität und unternehmerisches Flair gepaart mit Nachhaltigkeit und Swissness.   Wen wir suchen Für die Konzeption, Entwicklung und den Betrieb moderner Software-Lösungen mit AI-Komponenten suchen wir datenbegeisterte Software-Architekten mit Erfahrung im Bereich Large-Scale-Datenbanken, Cloud-Lösungen und Data-Processing-Pipelines. Die anspruchsvollen Tätigkeiten setzen einen Hochschulabschluss in Informatik, ausgewiesene Berufserfahrung, stilsicheres Deutsch und Englisch in Wort und Schrift, Flexibilität, Einsatzbereitschaft und Interesse am Umgang mit Kunden und Mitarbeitern voraus.   Was Dich erwartet  Zusammen mit unseren Machine-Learning-Engineers entwickelst du komplexe Data-Processing-Pipelines in der Cloud oder on-Premise Du designst, implementierst und skalierst Lösungen für die automatisierte Datenverarbeitung (ETL, Cleaning, Aggregation, Deduplication) Du übernimmst Verantwortung für datengetriebene Beratungsmandate Du übernimmst Inhaltliche Verantwortung für technologische Themenbereiche Fortwährendes Lernen und stetige Weiterbildung sowie Einblicke in die verschiedenen Branchen unserer Kunden Abwechslung und spannende Zusammenarbeit in internen Projektteams sowie vor Ort bei unseren Kunden    Was Du mitbringen solltest  Erfahrungen in Elastic-Search, Apache Spark, Apache Kafka, Apache Hadoop Mehrjährige Erfahrung im Umgang mit Relationalen- und NoSQL-Datenbanken Erfahrung mit Micro-Service und Lambda-Architekturen Gute Kenntnisse von Virtualisierung und Deployment Tools wie Docker, Kubernetes und OpenShift Erfahrung im Einsatz von Cloud-Services zur Persistierung und Verarbeitung von grossen Datenmengen (AWS, GoogleCloud, MS Azure) Sehr gute Software Engineering-Kenntnisse in Python und Java Mehrjährige Erfahrung mit Datenmodellierung und ETL-Prozessen, insbesondere auch in Kombination mit NoSQL Systemen Exzellente Kommunikationsfähigkeiten    Was wir bieten Wir bieten dir ein interessantes und dynamisches Umfeld bei attraktiven Anstellungsbedingungen. Unsere Firmenkultur basiert auf Respekt, Engagement und Transparenz. Stete Weiterbildungen sind uns ein Anliegen.   Worauf wartest Du noch? Möchtest du dein Talent und Know-how in einer teamorientierten Umgebung einbringen? Schicke uns deine persönlichen und kompletten Bewerbungsunterlagen (Anschreiben, Lebenslauf, Diplome, Arbeitszeugnisse) an hr@ti8m.ch. Bitte beachte, dass wir nur vollständige Bewerbungen berücksichtigen. Wir freuen uns, dich kennenzulernen!  ti&m AG
Frau Tamara Schmid
Head Regional HR Services
Buckhauserstrasse 24
8048 Zürich
044 497 75 00Display original ad",30.10.2019
Data Architect,Data Engineer (f/m/x),2019-11-16,Robert Half,Zürich,100%,Employee,,07.11.2019
Data Architect,Senior IT Architect,2019-11-16,SIX,Zürich,80% – 100%,Position with responsibilities,"SIX operates the infrastructure underpinning the Swiss financial sector and offers a comprehensive range of services around the world in the fields of securities trading and settlement, financial information and payment transactions.Senior IT ArchitectSIX Financial Information maintains a real time database of financial information sourced from 1'500 global securities exchanges, institutional contributors and proprietary sources. It is an award winning provider of data services and solutions serving the finance and insurance industry, non-financials and the media. SIX Financial Information also supports customers as they adapt to changes in the global regulatory landscape.Specialized IT systems are designed to cope with massive workloads in a stable, secure, and reliable way and undergo constant technological improvements to keep ahead of new business demand and increasing volumes. As part of an architecture team, you will be a reliable partner for our business colleagues and implementation teams to design high quality and state-of-the-art applications. Your knowledge and experience especially in data-centric aspects will be a success factor for the implementation of an efficient processing chain.You will work within an agile and multidisciplinary environment where passion, trust and innovation are highly valued. Maintain the IT architecture of the core data processing applications towards the architectural vision Establish data-processing/-management guidelines and contribute to our Data Model governance body Align multiple implementation teams towards a common technological and architectural vision Guide and contribute to the high-level system design, also ensuring architectural compliance Contribute to planning through prioritized IT architecture improvements (roadmap) and impact analysis Guide implementation of prototypes and proof of concepts   Proven track record as IT architect in designing large IT systems addressing specific business needs Ability to lead solution architecture and design work across multiple projects Thorough understanding of event-driven and distributed, high performance computing Deep understanding and practical experience in data-modelling/-processing/-transformation/-management Excellent listening, communication, and presentation skills to explain complex topics Experience in the finance industry and agile methods are beneficial for this position Cloud computing and big data shall be known topics to you  If you have any questions, please call Myrtha Patané-Reist +41 58 399 38 56. We only accept online direct applications.Display original ad",04.11.2019
Data Architect,Senior Solutions Architect,2019-11-16,gateB AG,Steinhausen,80% – 100%,Position with responsibilities,"Senior Solutions ArchitectWir sind ein Beratungs- und Implementierungsunternehmen, das nationale und internationale Firmen befähigt, dasDigitalpotenzial zu erschliessen und dabei ihre Kunden- und Investorenbeziehungen schneller und smarter zu gestalten.Mit einem datenbasierten Ansatz und modernsten Lösungen beraten wir führende nationale und internationale Unternehmenzu den Themen Customer Intelligence, Marketing Analytics, Campaign Management, Marketing Operations, MultichannelPublishing und Marketing Automation. Gegründet 2009 in Steinhausen, Schweiz, beschäftigen wir derzeit über 70 Berater,Data Scientists und Implementierungsspezialisten in unseren vier Niederlassungen in Steinhausen, Los Angeles, Mailandund Singapur. Mehr auf gateB.com. Wir sind Mitglied des Brand Leadership Circle, eines Verbunds von unabhängiggeführten Beratungsunternehmen im Kontext markenorientierter Unternehmensführung mit Sitz in Steinhausen ZG. Zur Unterstützung des expandierenden, dynamischen und motivierten Teams suchen wir ab sofort oder nach Vereinbarungeine Persönlichkeit in der Funktion als Deine Aufgaben: - Du berätst unsere Grosskunden in herausfordernden Systemprojekten, welche Kundendaten und Content zusammenbringenund wendest dabei modernste Technologien und Methoden an.- Du konzipierst und unterstützt die Entwicklung von State-of-the-Art-Portalen und Automatisierungslösungen imMarketing- und Sales-Kontext basierend auf Adobe und unseren weiteren Enterprise-Lösungen.- Du definierst Architekturkonzepte, Integrationen und Umsetzungsvarianten bei unseren führenden Kunden inverschiedensten Industrien.- Du arbeitest eng mit unserem internationalen Entwicklungsteam zusammen und nimmst eine aktive Rolle im RequirementsEngineering ein.- Du bringst Dich aktiv in die Weiterentwicklung unseres wachsenden Kunden- und Produktportfolios ein (Methoden,Skills, Skalierung). Unser Angebot: - Ein herausforderndes und professionelles Arbeitsumfeld in einem dynamischen Team mit umfangreichem Expertenwissen- Spannende Projekte bei führenden nationalen und internationalen Unternehmen mit State-of-the-Art-Technologien- Flache Hierarchien und bereichsübergreifende Zusammenarbeit- Förderndes Umfeld mit attraktiven Möglichkeiten zur fachlichen und persönlichen Weiterbildung sowie Weiterentwicklung Dein Profil: Du verfügst über einen Hochschulabschluss einer technischen Hochschule oder Universität oder eine Berufslehre mitentsprechender Weiterbildung und hast mindestens fünf Jahre ausgewiesene Erfahrung im Solution Design und technischerKonzeption in Zusammenarbeit mit Enterprise-Kunden. Erfahrungen mit dem Adobe Enterprise Stack oder vergleichbarenLösungen sind ein grosses Plus. Du verständigst Dich fliessend auf Deutsch und Englisch. Teamfähigkeit, Flexibilität,ausgeprägte Kundenorientierung und technisches Expertenwissen gehören zu Deinen Stärken. Fasziniert Dich die Welt der Marketing-Technologien? Suchst Du ein herausforderndes Umfeld mit spannenden Projektenund aktuellen Technologien? Laura Straub und das gesamte Team freuen sich über Deine Bewerbungsunterlagen. Bewerbungenwerden nur über unser Bewerbungstool akzeptiert!Display original ad",11.11.2019
Data Architect,Solution Architect SNOW,2019-11-16,The Stamford Group AG,Zürich,100%,Employee,"Solution Architect SNOWJob Description: Are you ready for your next challenge? Looking for a new contract? We are looking for a Solution Architect SNOW for one of our leading financial services clients in Zurich for aGreenfield project! The excellent candidate comes with excellent communication skills in English, previous experienceas a Solution Architect SNOW or experience with a Service NOW implementation. The highly motivated and international team that is eager to deliver a high-quality product and is willing to supportyou with any help needed to reach this goal. Are you the perfect fit? If so, you bring the following: - Previous experience with a SNOW implementation - Solution Architect experience - Previous development background - Experience in the banking industry is considered a plus - Excellent communication skills in English The role is English speaking - German is nice to have but not mandatory. Based in Zürich, the contract will be 6months, with the potential to extend beyond this. If this sounds exciting, and you're interested in hearing more, please do not hesitate to contact me, or press theapply button and someone will contact you asap. Allegis Group Limited operates as an Employment Business and Employment Agency as set out in the Conduct of EmploymentAgencies and Employment Businesses Regulations 2003. It is a company within the Allegis Group network of companies(collectively referred to as ""Allegis Group""). Aerotek, Aston Carter, EASi, TEKsystems, Stamford Consultants and TheStamford Group are Allegis Group brands. If you apply, your personal data will be processed as described in the AllegisGroup Online Privacy Notice available at https://www.allegisgroup.com/en-gb/privacy-notices. To access our Online Privacy Notice, which explains what information we may collect, use, share, and store about you,and describes your rights and choices about this, please go to https://www.allegisgroup.com/en-gb/privacy-notices. We are part of a global network of companies and as a result, the personal data you provide will be shared withinAllegis Group and transferred and processed outside the UK, Switzerland and European Economic Area subject to theprotections described in the Allegis Group Online Privacy Notice. We store personal data in the UK, EEA, Switzerlandand the USA. If you would like to exercise your privacy rights, please visit the ""Contacting Us"" section of our OnlinePrivacy Notice at https://www.allegisgroup.com/en-gb/privacy-notices for details on how to contact us. To protect yourprivacy and security, we may take steps to verify your identity, such as a password and user ID if there is an accountassociated with your request, or identifying information such as your address or date of birth, before proceeding withyour request. If you are resident in the UK, EEA or Switzerland, we will process any access request you make inaccordance with our commitments under the UK Data Protection Act, EU-U.S. Privacy Shield or the Swiss-U.S. PrivacyShield. Required Skills: solution architecture, snow, service now, technical, bankning About TEKsystems: TEKsystems provides technology staffing and services, helping businesses deploy high-calibre IT and communicationsexpertise under a range of delivery options including Staffing Services, Team Services, Global Services, and WorkforceManagement Services. Weve become a billion-dollar services company by continually building on what we do bestblending superior client service with an unrivalled ability to source and manage talent to precise specifications,resulting in successful technology executions. Our offerings address various applications, infrastructure, andcommunications needs including technology deployment services, enterprise software support services, and assetmanagement services. TEKsystems is a division of Allegis Group Limited, a wholly owned subsidiary of Allegis GroupInc., the fourth largest staffing company in the world. Allegis Group Ltd is an Employment Business and Agency.Display original ad",08.11.2019
